Date : 2025-01-07 11:07:53
Directory : c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion
Total : 1056 files,  469073 codes, 10318 comments, 13182 blanks, all 492573 lines

Languages
+--------------------+------------+------------+------------+------------+------------+
| language           | files      | code       | comment    | blank      | total      |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\JavaScript_DOM_Eventos_inicio\JavaScript_DOM_Eventos_inicio\js\scriptsRefatorizacion.js                           | JavaScript         |         38 |         13 |         16 |         67 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\JavaScript_DOM_Eventos_inicio\JavaScript_DOM_Eventos_inicio\nosotros.html                                         | HTML               |         58 |          0 |         11 |         69 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\01-2columnas_iguales_css_grid\css\styles.css                        | CSS                |         43 |          1 |          8 |         52 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\01-2columnas_iguales_css_grid\index.html                            | HTML               |         27 |          0 |          5 |         32 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\02-2columnas_iguales_flexbox\css\styles.css                         | CSS                |         42 |          1 |          9 |         52 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\02-2columnas_iguales_flexbox\index.html                             | HTML               |         27 |          0 |          4 |         31 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\03-3columnas_iguales_css_grid\css\styles.css                        | CSS                |         40 |          1 |          7 |         48 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\03-3columnas_iguales_css_grid\index.html                            | HTML               |         33 |          0 |          9 |         42 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\04-3columnas_iguales_flexbox\css\styles.css                         | CSS                |         42 |          1 |          9 |         52 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\04-3columnas_iguales_flexbox\index.html                             | HTML               |         33 |          0 |          8 |         41 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\05-3columnas_css_grid\css\styles.css                                | CSS                |         55 |          1 |         12 |         68 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\05-3columnas_css_grid\index.html                                    | HTML               |         43 |          0 |         10 |         53 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\06-3columnas_flexbox\css\styles.css                                 | CSS                |         55 |          1 |         11 |         67 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\06-3columnas_flexbox\index.html                                     | HTML               |         43 |          0 |         10 |         53 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\07-column_drop_css_grid\css\styles.css                              | CSS                |         68 |          1 |         15 |         84 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\07-column_drop_css_grid\index.html                                  | HTML               |         36 |          0 |          7 |         43 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\08-column_drop_flexbox\css\styles.css                               | CSS                |         58 |          1 |         12 |         71 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\08-column_drop_flexbox\index.html                                   | HTML               |         36 |          0 |          7 |         43 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\09-con_sidebar_css_grid\css\styles.css                              | CSS                |         51 |          1 |         10 |         62 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\09-con_sidebar_css_grid\index.html                                  | HTML               |         39 |          0 |         10 |         49 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\10-con_sidebar_flexbox\css\styles.css                               | CSS                |         52 |          1 |         11 |         64 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\10-con_sidebar_flexbox\index.html                                   | HTML               |         39 |          0 |         10 |         49 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\11-layout_shifter_css_grid\css\styles.css                           | CSS                |         72 |          1 |         15 |         88 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\11-layout_shifter_css_grid\index.html                               | HTML               |         40 |          0 |          7 |         47 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\12-layout_shifter_flexbox\css\styles.css                            | CSS                |         70 |          1 |         11 |         82 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\12-layout_shifter_flexbox\index.html                                | HTML               |         40 |          0 |          7 |         47 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\13-mostly_fluid\css\styles.css                                      | CSS                |         50 |          1 |         10 |         61 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\13-mostly_fluid\index.html                                          | HTML               |         31 |          0 |          9 |         40 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\14-tiny_tweaks\css\styles.css                                       | CSS                |         50 |          2 |         12 |         64 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\PatronesRWD_FINALIZADO\14-tiny_tweaks\index.html                                           | HTML               |         31 |          0 |          9 |         40 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\01-2columnas_iguales_css_grid\._index.html                 | HTML               |          3 |          0 |          1 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\01-2columnas_iguales_css_grid\css\._styles.css             | CSS                |          3 |          0 |          1 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\02-2columnas_iguales_flexbox\._index.html                  | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\02-2columnas_iguales_flexbox\css\._styles.css              | CSS                |          3 |          0 |          1 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\03-3columnas_iguales_css_grid\._index.html                 | HTML               |          3 |          0 |          1 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\03-3columnas_iguales_css_grid\css\._styles.css             | CSS                |          4 |          0 |          0 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\04-3columnas_iguales_flexbox\._index.html                  | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\04-3columnas_iguales_flexbox\css\._styles.css              | CSS                |          4 |          0 |          0 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\05-3columnas_css_grid\._index.html                         | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\05-3columnas_css_grid\css\._styles.css                     | CSS                |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\06-3columnas_flexbox\._index.html                          | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\06-3columnas_flexbox\css\._styles.css                      | CSS                |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\07-column_drop_css_grid\._index.html                       | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\07-column_drop_css_grid\css\._styles.css                   | CSS                |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\08-column_drop_flexbox\._index.html                        | HTML               |          3 |          0 |          1 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\08-column_drop_flexbox\css\._styles.css                    | CSS                |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\09-con_sidebar_css_grid\._index.html                       | HTML               |          3 |          0 |          1 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\09-con_sidebar_css_grid\css\._styles.css                   | CSS                |          3 |          0 |          1 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\10-con_sidebar_flexbox\._index.html                        | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\10-con_sidebar_flexbox\css\._styles.css                    | CSS                |          3 |          0 |          1 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\11-layout_shifter_css_grid\._index.html                    | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\11-layout_shifter_css_grid\css\._styles.css                | CSS                |          4 |          0 |          0 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\12-layout_shifter_flexbox\._index.html                     | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\12-layout_shifter_flexbox\css\._styles.css                 | CSS                |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\13-mostly_fluid\._index.html                               | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\13-mostly_fluid\css\._styles.css                           | CSS                |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\14-tiny_tweaks\._index.html                                | HTML               |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\__MACOSX\PatronesRWD_FINALIZADO\14-tiny_tweaks\css\._styles.css                            | CSS                |          3 |          0 |          0 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\PatronesRWD_FINALIZADO\desktop.ini                                                                                | Ini                |          6 |          0 |          1 |          7 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\1_freelancer_inicio.zip                                                                     | Zip                |      1,083 |          0 |          5 |      1,088 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\FestivalMusica_inicio.zip                                                                   | Zip                |     86,564 |          0 |        540 |     87,104 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\IntroduccionPHP_fin.zip                                                                     | Zip                |        112 |          0 |          1 |        113 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\IntroduccionPHP_inicio.zip                                                                  | Zip                |         62 |          0 |          0 |         62 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\JavaScript_DOM_Eventos_fin.zip                                                              | Zip                |     12,827 |          0 |        102 |     12,929 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\JavaScript_DOM_Eventos_inicio.zip                                                           | Zip                |     12,813 |          0 |        102 |     12,915 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\PatronesRWD.zip                                                                             | Zip                |     85,943 |          0 |        484 |     86,427 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\PatronesRWD_FINALIZADO.zip                                                                  | Zip                |     85,903 |          0 |        486 |     86,389 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\blogdecafe_fin.zip                                                                          | Zip                |     12,808 |          0 |        103 |     12,911 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Comprimidos\desktop.ini                                                                                 | Ini                |          6 |          0 |          1 |          7 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN.zip                                                          | Zip                |    104,777 |          0 |        661 |    105,438 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\build\css\app.css                         | CSS                |          1 |          1 |          1 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\build\js\app.js                           | JavaScript         |          1 |          1 |          1 |          3 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\gulpfile.js                               | JavaScript         |         73 |          3 |         13 |         89 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\index.html                                | HTML               |        198 |          0 |         26 |        224 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\package.json                              | JSON               |         31 |          0 |          0 |         31 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\src\js\app.js                             | JavaScript         |         76 |          3 |         16 |         95 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\src\scss\app.scss                         | SCSS               |          2 |          0 |          0 |          2 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\src\scss\base\_globales.scss              | SCSS               |         52 |          0 |          4 |         56 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\src\scss\base\_index.scss                 | SCSS               |          4 |          0 |          0 |          4 |
| c:\Users\Ramon\Ramon Dropbox\Ramon Perez\PC\Desktop\curso_udemy_JS\Programacion\12_Curso_JS_HTML_PHP_SASS\Curso-HTML-CSS-PHP-y-JavaScript\Proyectos Descargados Finalizados\FestivalMusica_FIN\FestivalMusica_FIN\src\scss\base\_mixins.scss                | SCSS               |         31 |          0 |          4 |         35 |
